RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Europa;Austria;Canarias;Pernoctaciones;2022M12;71.214
Total;Europa;Austria;Canarias;Pernoctaciones;2022M11;73.318
Total;Europa;Austria;Canarias;Pernoctaciones;2022M10;69.659
Total;Europa;Austria;Canarias;Pernoctaciones;2022M09;58.144
Total;Europa;Austria;Canarias;Pernoctaciones;2022M08;83.354
Total;Europa;Austria;Canarias;Pernoctaciones;2022M07;77.723
Total;Europa;Austria;Canarias;Pernoctaciones;2022M06;54.205
Total;Europa;Austria;Canarias;Pernoctaciones;2022M05;57.814
Total;Europa;Austria;Canarias;Pernoctaciones;2022M04;84.725
Total;Europa;Austria;Canarias;Pernoctaciones;2022M03;134.766
Total;Europa;Austria;Canarias;Pernoctaciones;2022M02;137.191
Total;Europa;Austria;Canarias;Pernoctaciones;2022M01;124.069
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M12;9,4
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M11;8,3
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M10;8,1
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M09;8,0
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M08;8,6
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M07;7,7
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M06;8,2
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M05;9,1
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M04;7,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M03;10,1
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M02;9,5
Total;Europa;Austria;Canarias;Duración media de los viajes;2022M01;9,4
Total;Europa;Belarús;Balears, Illes;Turistas;2022M12;.
Total;Europa;Belarús;Balears, Illes;Turistas;2022M11;61
Total;Europa;Belarús;Balears, Illes;Turistas;2022M10;234
Total;Europa;Belarús;Balears, Illes;Turistas;2022M09;414
Total;Europa;Belarús;Balears, Illes;Turistas;2022M08;290
Total;Europa;Belarús;Balears, Illes;Turistas;2022M07;357
Total;Europa;Belarús;Balears, Illes;Turistas;2022M06;175
Total;Europa;Belarús;Balears, Illes;Turistas;2022M05;104
Total;Europa;Belarús;Balears, Illes;Turistas;2022M04;65
Total;Europa;Belarús;Balears, Illes;Turistas;2022M03;.
Total;Europa;Belarús;Balears, Illes;Turistas;2022M02;.
Total;Europa;Belarús;Balears, Illes;Turistas;2022M01;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M12;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M11;451
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M10;1.474
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M09;2.650
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M08;1.972
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M07;2.356
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M06;1.085
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M05;749
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M04;462
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M03;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M02;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2022M01;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M12;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M11;7,4
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M10;6,3
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M09;6,4
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M08;6,8
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M07;6,6
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M06;6,2
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M05;7,2
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M04;7,1
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M03;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M02;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2022M01;.
Total;Europa;Belarús;Canarias;Turistas;2022M12;553
Total;Europa;Belarús;Canarias;Turistas;2022M11;647
Total;Europa;Belarús;Canarias;Turistas;2022M10;497
Total;Europa;Belarús;Canarias;Turistas;2022M09;305
Total;Europa;Belarús;Canarias;Turistas;2022M08;246
Total;Europa;Belarús;Canarias;Turistas;2022M07;261
Total;Europa;Belarús;Canarias;Turistas;2022M06;230
Total;Europa;Belarús;Canarias;Turistas;2022M05;213
Total;Europa;Belarús;Canarias;Turistas;2022M04;179
Total;Europa;Belarús;Canarias;Turistas;2022M03;213
Total;Europa;Belarús;Canarias;Turistas;2022M02;226
Total;Europa;Belarús;Canarias;Turistas;2022M01;185
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M12;5.144
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M11;5.060
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M10;4.143
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M09;2.707
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M08;2.370
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M07;2.378
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M06;2.258
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M05;1.980
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M04;1.848
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M03;2.149
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M02;2.021
Total;Europa;Belarús;Canarias;Pernoctaciones;2022M01;1.495
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M12;9,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M11;7,8
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M10;8,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M09;8,9
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M08;9,6
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M07;9,1
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M06;9,8
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M05;9,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M04;10,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M03;10,1
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M02;8,9
Total;Europa;Belarús;Canarias;Duración media de los viajes;2022M01;8,1
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M12;1.547
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M11;5.149
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M10;26.680
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M09;48.325
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M08;39.733
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M07;63.089
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M06;39.451
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M05;37.305
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M04;28.087
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M03;3.938
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M02;2.020
Total;Europa;Bélgica;Balears, Illes;Turistas;2022M01;2.499
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M12;11.448
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M11;32.439
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M10;157.412
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M09;289.950
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M08;258.265
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M07;429.005
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M06;240.651
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M05;201.447
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M04;151.670
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M03;24.022
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M02;12.726
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2022M01;17.743
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M12;7,4
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M11;6,3
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M10;5,9
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M09;6,0
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M08;6,5
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M07;6,8
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M06;6,1
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M05;5,4
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M04;5,4
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M03;6,1
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M02;6,3
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2022M01;7,1
Total;Europa;Bélgica;Canarias;Turistas;2022M12;47.740
Total;Europa;Bélgica;Canarias;Turistas;2022M11;41.080
Total;Europa;Bélgica;Canarias;Turistas;2022M10;31.684
Total;Europa;Bélgica;Canarias;Turistas;2022M09;40.943
Total;Europa;Bélgica;Canarias;Turistas;2022M08;33.182
Total;Europa;Bélgica;Canarias;Turistas;2022M07;53.315
Total;Europa;Bélgica;Canarias;Turistas;2022M06;32.307
Total;Europa;Bélgica;Canarias;Turistas;2022M05;29.780
Total;Europa;Bélgica;Canarias;Turistas;2022M04;44.684
Total;Europa;Bélgica;Canarias;Turistas;2022M03;42.092
Total;Europa;Bélgica;Canarias;Turistas;2022M02;40.904
Total;Europa;Bélgica;Canarias;Turistas;2022M01;35.516
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M12;405.545
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M11;306.255
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M10;257.954
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M09;312.823
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M08;256.012
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M07;436.951
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M06;253.476
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M05;232.432
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M04;315.409
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M03;314.412
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M02;326.425
Total;Europa;Bélgica;Canarias;Pernoctaciones;2022M01;289.107
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M12;8,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M11;7,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M10;8,1
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M09;7,6
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M08;7,7
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M07;8,2
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M06;7,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M05;7,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M04;7,1
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M03;7,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M02;8,0
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2022M01;8,1
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M08;32
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M07;42
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M06;47
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M05;36
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2022M01;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M08;134
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M07;214
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M06;169
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M05;151
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2022M01;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M08;4,2
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M07;5,1
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M06;3,6
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M05;4,2
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2022M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2022M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2022M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2022M01;.
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M12;291
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M11;474
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M10;1.666
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M09;1.781
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M08;1.479
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M07;2.419
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M06;2.353
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M05;2.129
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M04;1.472
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M03;318
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M02;250
Total;Europa;Bulgaria;Balears, Illes;Turistas;2022M01;277
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M12;3.696
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M11;5.593
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M10;10.496
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M09;11.933
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M08;14.051
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M07;18.868
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M06;15.765
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M05;13.626
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M04;10.451
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M03;4.198
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M02;2.875
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2022M01;2.770
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M12;12,7
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M11;11,8
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M10;6,3
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M09;6,7
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M08;9,5
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M07;7,8
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M06;6,7
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M05;6,4
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2022M04;7,1
