RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;África;Túnez;Canarias;Pernoctaciones;2020M01;758
Total;África;Túnez;Canarias;Duración media de los viajes;2020M12;12,5
Total;África;Túnez;Canarias;Duración media de los viajes;2020M11;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M10;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M09;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M08;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M07;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M06;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M05;.
Total;África;Túnez;Canarias;Duración media de los viajes;2020M04;9,4
Total;África;Túnez;Canarias;Duración media de los viajes;2020M03;7,0
Total;África;Túnez;Canarias;Duración media de los viajes;2020M02;12,6
Total;África;Túnez;Canarias;Duración media de los viajes;2020M01;10,5
Total;África;Uganda;Balears, Illes;Turistas;2020M12;.
Total;África;Uganda;Balears, Illes;Turistas;2020M11;.
Total;África;Uganda;Balears, Illes;Turistas;2020M10;.
Total;África;Uganda;Balears, Illes;Turistas;2020M09;.
Total;África;Uganda;Balears, Illes;Turistas;2020M08;.
Total;África;Uganda;Balears, Illes;Turistas;2020M07;.
Total;África;Uganda;Balears, Illes;Turistas;2020M06;""
Total;África;Uganda;Balears, Illes;Turistas;2020M05;""
Total;África;Uganda;Balears, Illes;Turistas;2020M04;""
Total;África;Uganda;Balears, Illes;Turistas;2020M03;.
Total;África;Uganda;Balears, Illes;Turistas;2020M02;.
Total;África;Uganda;Balears, Illes;Turistas;2020M01;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M12;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M11;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M10;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M09;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M08;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M07;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M03;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M02;.
Total;África;Uganda;Balears, Illes;Pernoctaciones;2020M01;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M12;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M11;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M10;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M09;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M08;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M07;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M06;""
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M05;""
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M04;""
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M03;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M02;.
Total;África;Uganda;Balears, Illes;Duración media de los viajes;2020M01;.
Total;África;Uganda;Canarias;Turistas;2020M12;.
Total;África;Uganda;Canarias;Turistas;2020M11;.
Total;África;Uganda;Canarias;Turistas;2020M10;.
Total;África;Uganda;Canarias;Turistas;2020M09;.
Total;África;Uganda;Canarias;Turistas;2020M08;.
Total;África;Uganda;Canarias;Turistas;2020M07;""
Total;África;Uganda;Canarias;Turistas;2020M06;.
Total;África;Uganda;Canarias;Turistas;2020M05;.
Total;África;Uganda;Canarias;Turistas;2020M04;.
Total;África;Uganda;Canarias;Turistas;2020M03;.
Total;África;Uganda;Canarias;Turistas;2020M02;.
Total;África;Uganda;Canarias;Turistas;2020M01;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M12;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M11;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M10;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M09;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M08;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M07;""
Total;África;Uganda;Canarias;Pernoctaciones;2020M06;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M05;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M04;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M03;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M02;.
Total;África;Uganda;Canarias;Pernoctaciones;2020M01;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M12;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M11;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M10;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M09;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M08;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M07;""
Total;África;Uganda;Canarias;Duración media de los viajes;2020M06;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M05;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M04;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M03;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M02;.
Total;África;Uganda;Canarias;Duración media de los viajes;2020M01;.
Total;África;Zambia;Balears, Illes;Turistas;2020M12;""
Total;África;Zambia;Balears, Illes;Turistas;2020M11;""
Total;África;Zambia;Balears, Illes;Turistas;2020M10;""
Total;África;Zambia;Balears, Illes;Turistas;2020M09;""
Total;África;Zambia;Balears, Illes;Turistas;2020M08;""
Total;África;Zambia;Balears, Illes;Turistas;2020M07;""
Total;África;Zambia;Balears, Illes;Turistas;2020M06;""
Total;África;Zambia;Balears, Illes;Turistas;2020M05;""
Total;África;Zambia;Balears, Illes;Turistas;2020M04;""
Total;África;Zambia;Balears, Illes;Turistas;2020M03;""
Total;África;Zambia;Balears, Illes;Turistas;2020M02;.
Total;África;Zambia;Balears, Illes;Turistas;2020M01;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M12;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M11;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M10;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M09;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M08;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M07;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M03;""
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M02;.
Total;África;Zambia;Balears, Illes;Pernoctaciones;2020M01;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M12;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M11;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M10;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M09;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M08;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M07;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M06;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M05;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M04;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M03;""
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M02;.
Total;África;Zambia;Balears, Illes;Duración media de los viajes;2020M01;""
Total;África;Zambia;Canarias;Turistas;2020M12;.
Total;África;Zambia;Canarias;Turistas;2020M11;""
Total;África;Zambia;Canarias;Turistas;2020M10;""
Total;África;Zambia;Canarias;Turistas;2020M09;""
Total;África;Zambia;Canarias;Turistas;2020M08;""
Total;África;Zambia;Canarias;Turistas;2020M07;""
Total;África;Zambia;Canarias;Turistas;2020M06;""
Total;África;Zambia;Canarias;Turistas;2020M05;""
Total;África;Zambia;Canarias;Turistas;2020M04;""
Total;África;Zambia;Canarias;Turistas;2020M03;""
Total;África;Zambia;Canarias;Turistas;2020M02;""
Total;África;Zambia;Canarias;Turistas;2020M01;.
Total;África;Zambia;Canarias;Pernoctaciones;2020M12;.
Total;África;Zambia;Canarias;Pernoctaciones;2020M11;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M10;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M09;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M08;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M07;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M06;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M05;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M04;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M03;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M02;""
Total;África;Zambia;Canarias;Pernoctaciones;2020M01;.
Total;África;Zambia;Canarias;Duración media de los viajes;2020M12;.
Total;África;Zambia;Canarias;Duración media de los viajes;2020M11;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M10;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M09;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M08;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M07;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M06;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M05;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M04;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M03;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M02;""
Total;África;Zambia;Canarias;Duración media de los viajes;2020M01;.
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M12;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M11;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M10;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M09;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M08;.
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M07;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M06;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M05;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M04;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M03;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M02;""
Total;África;Zimbabwe;Balears, Illes;Turistas;2020M01;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M12;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M11;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M10;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M09;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M08;.
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M07;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M03;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M02;""
Total;África;Zimbabwe;Balears, Illes;Pernoctaciones;2020M01;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M12;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M11;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M10;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M09;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M08;.
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M07;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M06;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M05;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M04;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M03;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M02;""
Total;África;Zimbabwe;Balears, Illes;Duración media de los viajes;2020M01;""
Total;África;Zimbabwe;Canarias;Turistas;2020M12;""
Total;África;Zimbabwe;Canarias;Turistas;2020M11;""
Total;África;Zimbabwe;Canarias;Turistas;2020M10;""
Total;África;Zimbabwe;Canarias;Turistas;2020M09;""
Total;África;Zimbabwe;Canarias;Turistas;2020M08;""
Total;África;Zimbabwe;Canarias;Turistas;2020M07;""
Total;África;Zimbabwe;Canarias;Turistas;2020M06;""
Total;África;Zimbabwe;Canarias;Turistas;2020M05;""
Total;África;Zimbabwe;Canarias;Turistas;2020M04;""
Total;África;Zimbabwe;Canarias;Turistas;2020M03;""
Total;África;Zimbabwe;Canarias;Turistas;2020M02;""
Total;África;Zimbabwe;Canarias;Turistas;2020M01;.
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M12;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M11;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M10;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M09;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M08;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M07;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M06;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M05;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M04;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M03;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M02;""
Total;África;Zimbabwe;Canarias;Pernoctaciones;2020M01;.
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M12;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M11;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M10;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M09;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M08;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M07;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M06;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M05;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M04;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M03;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M02;""
Total;África;Zimbabwe;Canarias;Duración media de los viajes;2020M01;.
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M12;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M11;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M10;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M09;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M08;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M07;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M06;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M05;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M04;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M03;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M02;""
Total;África;Otros países o territorios de África;Balears, Illes;Turistas;2020M01;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M12;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M11;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M10;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M09;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M08;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M07;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M06;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M05;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M04;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M03;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M02;""
Total;África;Otros países o territorios de África;Balears, Illes;Pernoctaciones;2020M01;""
Total;África;Otros países o territorios de África;Balears, Illes;Duración media de los viajes;2020M12;""
Total;África;Otros países o territorios de África;Balears, Illes;Duración media de los viajes;2020M11;""
Total;África;Otros países o territorios de África;Balears, Illes;Duración media de los viajes;2020M10;""
Total;África;Otros países o territorios de África;Balears, Illes;Duración media de los viajes;2020M09;""
Total;África;Otros países o territorios de África;Balears, Illes;Duración media de los viajes;2020M08;""
