RESIDENCIA/ORIGEN;Continentes;Países;CCAA de destino;Concepto turístico;Periodo;Total
Total;Europa;Austria;Canarias;Pernoctaciones;2021M10;89.286
Total;Europa;Austria;Canarias;Pernoctaciones;2021M09;60.938
Total;Europa;Austria;Canarias;Pernoctaciones;2021M08;71.505
Total;Europa;Austria;Canarias;Pernoctaciones;2021M07;63.691
Total;Europa;Austria;Canarias;Pernoctaciones;2021M06;39.170
Total;Europa;Austria;Canarias;Pernoctaciones;2021M05;50.681
Total;Europa;Austria;Canarias;Pernoctaciones;2021M04;62.739
Total;Europa;Austria;Canarias;Pernoctaciones;2021M03;77.010
Total;Europa;Austria;Canarias;Pernoctaciones;2021M02;64.707
Total;Europa;Austria;Canarias;Pernoctaciones;2021M01;54.532
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M12;9,6
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M11;8,6
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M10;9,0
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M09;9,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M08;9,4
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M07;9,5
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M06;10,3
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M05;10,7
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M04;10,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M03;12,6
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M02;11,9
Total;Europa;Austria;Canarias;Duración media de los viajes;2021M01;8,0
Total;Europa;Belarús;Balears, Illes;Turistas;2021M12;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M11;32
Total;Europa;Belarús;Balears, Illes;Turistas;2021M10;44
Total;Europa;Belarús;Balears, Illes;Turistas;2021M09;47
Total;Europa;Belarús;Balears, Illes;Turistas;2021M08;68
Total;Europa;Belarús;Balears, Illes;Turistas;2021M07;36
Total;Europa;Belarús;Balears, Illes;Turistas;2021M06;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M05;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M04;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M03;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M02;.
Total;Europa;Belarús;Balears, Illes;Turistas;2021M01;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M12;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M11;246
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M10;290
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M09;310
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M08;469
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M07;194
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M06;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M05;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M04;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M03;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M02;.
Total;Europa;Belarús;Balears, Illes;Pernoctaciones;2021M01;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M12;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M11;7,7
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M10;6,6
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M09;6,6
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M08;6,9
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M07;5,4
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M06;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M05;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M04;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M03;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M02;.
Total;Europa;Belarús;Balears, Illes;Duración media de los viajes;2021M01;.
Total;Europa;Belarús;Canarias;Turistas;2021M12;181
Total;Europa;Belarús;Canarias;Turistas;2021M11;116
Total;Europa;Belarús;Canarias;Turistas;2021M10;124
Total;Europa;Belarús;Canarias;Turistas;2021M09;84
Total;Europa;Belarús;Canarias;Turistas;2021M08;52
Total;Europa;Belarús;Canarias;Turistas;2021M07;49
Total;Europa;Belarús;Canarias;Turistas;2021M06;63
Total;Europa;Belarús;Canarias;Turistas;2021M05;58
Total;Europa;Belarús;Canarias;Turistas;2021M04;54
Total;Europa;Belarús;Canarias;Turistas;2021M03;49
Total;Europa;Belarús;Canarias;Turistas;2021M02;33
Total;Europa;Belarús;Canarias;Turistas;2021M01;49
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M12;1.283
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M11;895
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M10;1.000
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M09;680
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M08;482
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M07;429
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M06;506
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M05;386
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M04;445
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M03;506
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M02;274
Total;Europa;Belarús;Canarias;Pernoctaciones;2021M01;304
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M12;7,1
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M11;7,7
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M10;8,1
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M09;8,1
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M08;9,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M07;8,8
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M06;8,0
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M05;6,7
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M04;8,2
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M03;10,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M02;8,3
Total;Europa;Belarús;Canarias;Duración media de los viajes;2021M01;6,2
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M12;1.363
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M11;5.479
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M10;21.796
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M09;31.652
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M08;30.294
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M07;27.558
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M06;13.999
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M05;10.156
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M04;1.607
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M03;497
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M02;382
Total;Europa;Bélgica;Balears, Illes;Turistas;2021M01;855
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M12;10.768
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M11;34.518
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M10;126.417
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M09;193.077
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M08;221.146
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M07;184.639
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M06;81.194
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M05;57.889
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M04;12.374
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M03;4.970
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M02;4.546
Total;Europa;Bélgica;Balears, Illes;Pernoctaciones;2021M01;7.952
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M12;7,9
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M11;6,3
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M10;5,8
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M09;6,1
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M08;7,3
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M07;6,7
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M06;5,8
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M05;5,7
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M04;7,7
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M03;10,0
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M02;11,9
Total;Europa;Bélgica;Balears, Illes;Duración media de los viajes;2021M01;9,3
Total;Europa;Bélgica;Canarias;Turistas;2021M12;28.198
Total;Europa;Bélgica;Canarias;Turistas;2021M11;43.871
Total;Europa;Bélgica;Canarias;Turistas;2021M10;30.013
Total;Europa;Bélgica;Canarias;Turistas;2021M09;28.471
Total;Europa;Bélgica;Canarias;Turistas;2021M08;27.594
Total;Europa;Bélgica;Canarias;Turistas;2021M07;20.245
Total;Europa;Bélgica;Canarias;Turistas;2021M06;12.212
Total;Europa;Bélgica;Canarias;Turistas;2021M05;7.713
Total;Europa;Bélgica;Canarias;Turistas;2021M04;3.977
Total;Europa;Bélgica;Canarias;Turistas;2021M03;2.904
Total;Europa;Bélgica;Canarias;Turistas;2021M02;3.224
Total;Europa;Bélgica;Canarias;Turistas;2021M01;10.626
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M12;225.929
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M11;309.835
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M10;226.811
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M09;220.961
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M08;235.684
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M07;164.649
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M06;96.345
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M05;62.870
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M04;42.365
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M03;37.443
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M02;41.073
Total;Europa;Bélgica;Canarias;Pernoctaciones;2021M01;88.987
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M12;8,0
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M11;7,1
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M10;7,6
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M09;7,8
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M08;8,5
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M07;8,1
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M06;7,9
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M05;8,2
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M04;10,7
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M03;12,9
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M02;12,7
Total;Europa;Bélgica;Canarias;Duración media de los viajes;2021M01;8,4
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M06;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Turistas;2021M01;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M06;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Pernoctaciones;2021M01;""
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M12;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M11;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M10;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M09;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M08;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M07;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M06;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M05;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M04;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M03;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M02;.
Total;Europa;Bosnia y Herzegovina;Balears, Illes;Duración media de los viajes;2021M01;""
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Turistas;2021M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Pernoctaciones;2021M01;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M12;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M11;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M10;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M09;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M08;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M07;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M06;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M05;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M04;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M03;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M02;.
Total;Europa;Bosnia y Herzegovina;Canarias;Duración media de los viajes;2021M01;.
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M12;274
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M11;303
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M10;576
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M09;620
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M08;586
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M07;883
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M06;416
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M05;289
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M04;226
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M03;159
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M02;126
Total;Europa;Bulgaria;Balears, Illes;Turistas;2021M01;163
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M12;2.603
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M11;3.060
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M10;5.069
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M09;5.270
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M08;5.567
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M07;7.064
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M06;3.494
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M05;2.688
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M04;1.876
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M03;1.749
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M02;1.184
Total;Europa;Bulgaria;Balears, Illes;Pernoctaciones;2021M01;1.320
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M12;9,5
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M11;10,1
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M10;8,8
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M09;8,5
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M08;9,5
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M07;8,0
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M06;8,4
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M05;9,3
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M04;8,3
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M03;11,0
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M02;9,4
Total;Europa;Bulgaria;Balears, Illes;Duración media de los viajes;2021M01;8,1
Total;Europa;Bulgaria;Canarias;Turistas;2021M12;408
